ts,switch_dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec
Sat Oct 11 20:03:12 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,578,607000000
Sat Oct 11 20:03:12 2025,1,1,103622,3573,21206980,447159,0,0,0,0,0,0,0,0,578,611000000
Sat Oct 11 20:03:12 2025,1,2,9037,29609,759953,16883568,0,0,0,0,0,0,0,0,578,611000000
Sat Oct 11 20:03:13 2025,2,4294967294,0,0,0,0,31,0,0,0,0,0,0,0,583,795000000
Sat Oct 11 20:03:13 2025,2,1,10201,27358,830996,16419038,0,0,0,0,0,0,0,0,583,799000000
Sat Oct 11 20:03:13 2025,2,2,29836,9042,16895814,760163,0,0,0,0,0,0,0,0,583,799000000
Sat Oct 11 20:03:13 2025,2,4294967294,0,0,0,0,32,0,0,0,0,0,0,0,585,548000000
Sat Oct 11 20:03:13 2025,2,1,10202,27358,831038,16419038,0,0,0,0,0,0,0,0,585,552000000
Sat Oct 11 20:03:13 2025,2,2,29866,9042,16897434,760163,0,0,0,0,0,0,0,0,585,552000000
Sat Oct 11 20:03:13 2025,2,4294967294,0,0,0,0,33,0,0,0,0,0,0,0,586,643000000
Sat Oct 11 20:03:13 2025,2,1,10253,27406,833980,16421618,0,0,0,0,0,0,0,0,586,647000000
Sat Oct 11 20:03:13 2025,2,2,29915,9043,16900080,760205,0,0,0,0,0,0,0,0,586,647000000
Sat Oct 11 20:03:14 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,583,696000000
Sat Oct 11 20:03:14 2025,1,1,108606,3573,21476092,447159,0,0,0,0,0,0,0,0,583,700000000
Sat Oct 11 20:03:14 2025,1,2,9042,29786,760163,16893126,0,0,0,0,0,0,0,0,583,700000000
Sat Oct 11 20:03:14 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,583,696000000
Sat Oct 11 20:03:14 2025,1,1,108606,3573,21476092,447159,0,0,0,0,0,0,0,0,583,700000000
Sat Oct 11 20:03:14 2025,1,2,9042,29786,760163,16893126,0,0,0,0,0,0,0,0,583,700000000
Sat Oct 11 20:03:14 2025,1,4294967294,0,0,0,0,18,0,0,0,0,0,0,0,583,697000000
Sat Oct 11 20:03:14 2025,1,1,108606,3573,21476092,447159,0,0,0,0,0,0,0,0,583,701000000
Sat Oct 11 20:03:14 2025,1,2,9042,29786,760163,16893126,0,0,0,0,0,0,0,0,583,701000000
Sat Oct 11 20:03:14 2025,1,4294967294,0,0,0,0,18,0,0,0,0,0,0,0,584,3000000
Sat Oct 11 20:03:14 2025,1,1,108608,3573,21476232,447159,0,0,0,0,0,0,0,0,584,7000000
Sat Oct 11 20:03:14 2025,1,2,9042,29844,760163,16896246,0,0,0,0,0,0,0,0,584,7000000
Sat Oct 11 20:03:14 2025,1,4294967294,0,0,0,0,18,0,0,0,0,0,0,0,585,608000000
Sat Oct 11 20:03:14 2025,1,1,108609,3573,21476274,447159,0,0,0,0,0,0,0,0,585,612000000
Sat Oct 11 20:03:14 2025,1,2,9043,29866,760205,16897434,0,0,0,0,0,0,0,0,585,612000000
Sat Oct 11 20:03:14 2025,1,4294967294,0,0,0,0,18,0,0,0,0,0,0,0,586,647000000
Sat Oct 11 20:03:14 2025,1,1,108610,3573,21476316,447159,0,0,0,0,0,0,0,0,586,651000000
Sat Oct 11 20:03:14 2025,1,2,9043,29915,760205,16900080,0,0,0,0,0,0,0,0,586,651000000
Sat Oct 11 20:03:14 2025,2,4294967294,0,0,0,0,34,0,0,0,0,0,0,0,587,623000000
Sat Oct 11 20:03:14 2025,2,1,10334,27489,838646,16426052,0,0,0,0,0,0,0,0,587,627000000
Sat Oct 11 20:03:14 2025,2,2,29925,9170,16900724,767555,0,0,0,0,0,0,0,0,587,627000000
Sat Oct 11 20:03:14 2025,1,4294967294,0,0,0,0,23,0,0,0,0,0,0,0,587,632000000
Sat Oct 11 20:03:14 2025,1,1,108638,3633,21477912,450591,0,0,0,0,0,0,0,0,587,636000000
Sat Oct 11 20:03:14 2025,1,2,9170,29925,767555,16900724,0,0,0,0,0,0,0,0,587,636000000
Sat Oct 11 20:03:15 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,588,626000000
Sat Oct 11 20:03:15 2025,1,1,108738,3711,21483356,455219,0,0,0,0,0,0,0,0,588,630000000
Sat Oct 11 20:03:15 2025,1,2,9181,30047,768297,16907320,0,0,0,0,0,0,0,0,588,630000000
Sat Oct 11 20:03:15 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,588,634000000
Sat Oct 11 20:03:15 2025,2,1,10343,27614,839304,16432962,0,0,0,0,0,0,0,0,588,638000000
Sat Oct 11 20:03:15 2025,2,2,30047,9181,16907320,768297,0,0,0,0,0,0,0,0,588,638000000
Sat Oct 11 20:03:16 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,589,635000000
Sat Oct 11 20:03:16 2025,1,1,108739,3712,21483454,455317,0,0,0,0,0,0,0,0,589,639000000
Sat Oct 11 20:03:16 2025,1,2,9182,30048,768395,16907418,0,0,0,0,0,0,0,0,589,639000000
Sat Oct 11 20:03:16 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,589,635000000
Sat Oct 11 20:03:16 2025,2,1,10344,27615,839402,16433060,0,0,0,0,0,0,0,0,589,639000000
Sat Oct 11 20:03:16 2025,2,2,30048,9182,16907418,768395,0,0,0,0,0,0,0,0,589,639000000
Sat Oct 11 20:03:17 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,590,629000000
Sat Oct 11 20:03:17 2025,1,1,108740,3713,21483552,455415,0,0,0,0,0,0,0,0,590,633000000
Sat Oct 11 20:03:17 2025,1,2,9183,30049,768493,16907516,0,0,0,0,0,0,0,0,590,633000000
Sat Oct 11 20:03:17 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,590,627000000
Sat Oct 11 20:03:17 2025,2,1,10345,27616,839500,16433158,0,0,0,0,0,0,0,0,590,631000000
Sat Oct 11 20:03:17 2025,2,2,30049,9183,16907516,768493,0,0,0,0,0,0,0,0,590,631000000
Sat Oct 11 20:03:18 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,591,651000000
Sat Oct 11 20:03:18 2025,1,1,108741,3714,21483650,455513,0,0,0,0,0,0,0,0,591,655000000
Sat Oct 11 20:03:18 2025,1,2,9184,30050,768591,16907614,0,0,0,0,0,0,0,0,591,655000000
Sat Oct 11 20:03:18 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,591,647000000
Sat Oct 11 20:03:18 2025,2,1,10346,27617,839598,16433256,0,0,0,0,0,0,0,0,591,651000000
Sat Oct 11 20:03:18 2025,2,2,30050,9184,16907614,768591,0,0,0,0,0,0,0,0,591,651000000
Sat Oct 11 20:03:19 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,592,652000000
Sat Oct 11 20:03:19 2025,1,1,108742,3715,21483748,455611,0,0,0,0,0,0,0,0,592,656000000
Sat Oct 11 20:03:19 2025,1,2,9185,30051,768689,16907712,0,0,0,0,0,0,0,0,592,656000000
Sat Oct 11 20:03:19 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,592,649000000
Sat Oct 11 20:03:19 2025,2,1,10347,27618,839696,16433354,0,0,0,0,0,0,0,0,592,653000000
Sat Oct 11 20:03:19 2025,2,2,30051,9185,16907712,768689,0,0,0,0,0,0,0,0,592,653000000
Sat Oct 11 20:03:20 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,593,644000000
Sat Oct 11 20:03:20 2025,1,1,108743,3716,21483846,455709,0,0,0,0,0,0,0,0,593,648000000
Sat Oct 11 20:03:20 2025,1,2,9186,30052,768787,16907810,0,0,0,0,0,0,0,0,593,648000000
Sat Oct 11 20:03:20 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,593,643000000
Sat Oct 11 20:03:20 2025,2,1,10348,27619,839794,16433452,0,0,0,0,0,0,0,0,593,647000000
Sat Oct 11 20:03:20 2025,2,2,30052,9186,16907810,768787,0,0,0,0,0,0,0,0,593,647000000
Sat Oct 11 20:03:21 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,594,642000000
Sat Oct 11 20:03:21 2025,1,1,108743,3716,21483846,455709,0,0,0,0,0,0,0,0,594,646000000
Sat Oct 11 20:03:21 2025,1,2,9186,30052,768787,16907810,0,0,0,0,0,0,0,0,594,646000000
Sat Oct 11 20:03:21 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,594,641000000
Sat Oct 11 20:03:21 2025,2,1,10348,27619,839794,16433452,0,0,0,0,0,0,0,0,594,645000000
Sat Oct 11 20:03:21 2025,2,2,30052,9186,16907810,768787,0,0,0,0,0,0,0,0,594,645000000
Sat Oct 11 20:03:22 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,595,641000000
Sat Oct 11 20:03:22 2025,1,1,108743,3716,21483846,455709,0,0,0,0,0,0,0,0,595,645000000
Sat Oct 11 20:03:22 2025,1,2,9186,30052,768787,16907810,0,0,0,0,0,0,0,0,595,645000000
Sat Oct 11 20:03:22 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,595,638000000
Sat Oct 11 20:03:22 2025,2,1,10348,27619,839794,16433452,0,0,0,0,0,0,0,0,595,642000000
Sat Oct 11 20:03:22 2025,2,2,30052,9186,16907810,768787,0,0,0,0,0,0,0,0,595,642000000
Sat Oct 11 20:03:23 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,596,642000000
Sat Oct 11 20:03:23 2025,1,1,108744,3717,21483944,455807,0,0,0,0,0,0,0,0,596,646000000
Sat Oct 11 20:03:23 2025,1,2,9187,30053,768885,16907908,0,0,0,0,0,0,0,0,596,646000000
Sat Oct 11 20:03:23 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,596,643000000
Sat Oct 11 20:03:23 2025,2,1,10349,27620,839892,16433550,0,0,0,0,0,0,0,0,596,647000000
Sat Oct 11 20:03:23 2025,2,2,30053,9187,16907908,768885,0,0,0,0,0,0,0,0,596,647000000
Sat Oct 11 20:03:24 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,597,636000000
Sat Oct 11 20:03:24 2025,1,1,108744,3717,21483944,455807,0,0,0,0,0,0,0,0,597,640000000
Sat Oct 11 20:03:24 2025,1,2,9187,30053,768885,16907908,0,0,0,0,0,0,0,0,597,640000000
Sat Oct 11 20:03:24 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,597,632000000
Sat Oct 11 20:03:24 2025,2,1,10349,27620,839892,16433550,0,0,0,0,0,0,0,0,597,636000000
Sat Oct 11 20:03:24 2025,2,2,30053,9187,16907908,768885,0,0,0,0,0,0,0,0,597,636000000
Sat Oct 11 20:03:25 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,598,648000000
Sat Oct 11 20:03:25 2025,1,1,108745,3718,21484042,455905,0,0,0,0,0,0,0,0,598,652000000
Sat Oct 11 20:03:25 2025,1,2,9188,30054,768983,16908006,0,0,0,0,0,0,0,0,598,652000000
Sat Oct 11 20:03:25 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,598,645000000
Sat Oct 11 20:03:25 2025,2,1,10350,27621,839990,16433648,0,0,0,0,0,0,0,0,598,649000000
Sat Oct 11 20:03:25 2025,2,2,30054,9188,16908006,768983,0,0,0,0,0,0,0,0,598,649000000
Sat Oct 11 20:03:26 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,599,640000000
Sat Oct 11 20:03:26 2025,1,1,108746,3718,21484140,455905,0,0,0,0,0,0,0,0,599,644000000
Sat Oct 11 20:03:26 2025,1,2,9188,30055,768983,16908104,0,0,0,0,0,0,0,0,599,644000000
Sat Oct 11 20:03:26 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,599,636000000
Sat Oct 11 20:03:26 2025,2,1,10350,27621,839990,16433648,0,0,0,0,0,0,0,0,599,641000000
Sat Oct 11 20:03:26 2025,2,2,30055,9188,16908104,768983,0,0,0,0,0,0,0,0,599,641000000
Sat Oct 11 20:03:27 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,600,638000000
Sat Oct 11 20:03:27 2025,1,1,108747,3719,21484238,456003,0,0,0,0,0,0,0,0,600,643000000
Sat Oct 11 20:03:27 2025,1,2,9189,30056,769081,16908202,0,0,0,0,0,0,0,0,600,643000000
Sat Oct 11 20:03:27 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,600,636000000
Sat Oct 11 20:03:27 2025,2,1,10351,27623,840088,16433844,0,0,0,0,0,0,0,0,600,640000000
Sat Oct 11 20:03:27 2025,2,2,30056,9189,16908202,769081,0,0,0,0,0,0,0,0,600,640000000
Sat Oct 11 20:03:28 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,601,636000000
Sat Oct 11 20:03:28 2025,1,1,108749,3721,21484390,456159,0,0,0,0,0,0,0,0,601,640000000
Sat Oct 11 20:03:28 2025,1,2,9191,30058,769237,16908354,0,0,0,0,0,0,0,0,601,640000000
Sat Oct 11 20:03:28 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,601,635000000
Sat Oct 11 20:03:28 2025,2,1,10354,27625,840342,16433996,0,0,0,0,0,0,0,0,601,639000000
Sat Oct 11 20:03:28 2025,2,2,30058,9191,16908354,769237,0,0,0,0,0,0,0,0,601,639000000
Sat Oct 11 20:03:29 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,602,643000000
Sat Oct 11 20:03:29 2025,1,1,108750,3721,21484488,456159,0,0,0,0,0,0,0,0,602,647000000
Sat Oct 11 20:03:29 2025,1,2,9191,30059,769237,16908452,0,0,0,0,0,0,0,0,602,647000000
Sat Oct 11 20:03:29 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,602,642000000
Sat Oct 11 20:03:29 2025,2,1,10355,27626,840440,16434094,0,0,0,0,0,0,0,0,602,646000000
Sat Oct 11 20:03:29 2025,2,2,30059,9192,16908452,769335,0,0,0,0,0,0,0,0,602,646000000
Sat Oct 11 20:03:30 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,603,636000000
Sat Oct 11 20:03:30 2025,1,1,108751,3722,21484586,456257,0,0,0,0,0,0,0,0,603,640000000
Sat Oct 11 20:03:30 2025,1,2,9192,30060,769335,16908550,0,0,0,0,0,0,0,0,603,640000000
Sat Oct 11 20:03:30 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,603,645000000
Sat Oct 11 20:03:30 2025,2,1,10356,27627,840538,16434192,0,0,0,0,0,0,0,0,603,649000000
Sat Oct 11 20:03:30 2025,2,2,30060,9192,16908550,769335,0,0,0,0,0,0,0,0,603,649000000
Sat Oct 11 20:03:31 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,604,636000000
Sat Oct 11 20:03:31 2025,1,1,108752,3723,21484684,456355,0,0,0,0,0,0,0,0,604,640000000
Sat Oct 11 20:03:31 2025,1,2,9193,30061,769433,16908648,0,0,0,0,0,0,0,0,604,640000000
Sat Oct 11 20:03:31 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,604,636000000
Sat Oct 11 20:03:31 2025,2,1,10357,27628,840636,16434290,0,0,0,0,0,0,0,0,604,640000000
Sat Oct 11 20:03:31 2025,2,2,30061,9193,16908648,769433,0,0,0,0,0,0,0,0,604,640000000
Sat Oct 11 20:03:32 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,605,645000000
Sat Oct 11 20:03:32 2025,1,1,108753,3724,21484782,456453,0,0,0,0,0,0,0,0,605,649000000
Sat Oct 11 20:03:32 2025,1,2,9194,30062,769531,16908746,0,0,0,0,0,0,0,0,605,649000000
Sat Oct 11 20:03:32 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,605,642000000
Sat Oct 11 20:03:32 2025,2,1,10358,27629,840734,16434388,0,0,0,0,0,0,0,0,605,647000000
Sat Oct 11 20:03:32 2025,2,2,30062,9194,16908746,769531,0,0,0,0,0,0,0,0,605,647000000
Sat Oct 11 20:03:33 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,606,644000000
Sat Oct 11 20:03:33 2025,1,1,108753,3725,21484782,456551,0,0,0,0,0,0,0,0,606,648000000
Sat Oct 11 20:03:33 2025,1,2,9195,30062,769629,16908746,0,0,0,0,0,0,0,0,606,648000000
Sat Oct 11 20:03:33 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,606,646000000
Sat Oct 11 20:03:33 2025,2,1,10358,27629,840734,16434388,0,0,0,0,0,0,0,0,606,650000000
Sat Oct 11 20:03:33 2025,2,2,30062,9195,16908746,769629,0,0,0,0,0,0,0,0,606,650000000
Sat Oct 11 20:03:34 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,607,642000000
Sat Oct 11 20:03:34 2025,1,1,108753,3725,21484782,456551,0,0,0,0,0,0,0,0,607,646000000
Sat Oct 11 20:03:34 2025,1,2,9195,30062,769629,16908746,0,0,0,0,0,0,0,0,607,646000000
Sat Oct 11 20:03:34 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,607,639000000
Sat Oct 11 20:03:34 2025,2,1,10358,27629,840734,16434388,0,0,0,0,0,0,0,0,607,643000000
Sat Oct 11 20:03:34 2025,2,2,30062,9195,16908746,769629,0,0,0,0,0,0,0,0,607,643000000
Sat Oct 11 20:03:35 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,608,639000000
Sat Oct 11 20:03:35 2025,1,1,108753,3725,21484782,456551,0,0,0,0,0,0,0,0,608,643000000
Sat Oct 11 20:03:35 2025,1,2,9195,30062,769629,16908746,0,0,0,0,0,0,0,0,608,643000000
Sat Oct 11 20:03:35 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,608,637000000
Sat Oct 11 20:03:35 2025,2,1,10358,27629,840734,16434388,0,0,0,0,0,0,0,0,608,641000000
Sat Oct 11 20:03:35 2025,2,2,30062,9195,16908746,769629,0,0,0,0,0,0,0,0,608,641000000
Sat Oct 11 20:03:36 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,609,640000000
Sat Oct 11 20:03:36 2025,1,1,108754,3725,21484824,456551,0,0,0,0,0,0,0,0,609,644000000
Sat Oct 11 20:03:36 2025,1,2,9195,30063,769629,16908788,0,0,0,0,0,0,0,0,609,644000000
Sat Oct 11 20:03:36 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,609,637000000
Sat Oct 11 20:03:36 2025,2,1,10358,27630,840734,16434430,0,0,0,0,0,0,0,0,609,641000000
Sat Oct 11 20:03:36 2025,2,2,30063,9195,16908788,769629,0,0,0,0,0,0,0,0,609,641000000
Sat Oct 11 20:03:37 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,610,637000000
Sat Oct 11 20:03:37 2025,1,1,108755,3726,21484866,456621,0,0,0,0,0,0,0,0,610,641000000
Sat Oct 11 20:03:37 2025,1,2,9196,30064,769699,16908830,0,0,0,0,0,0,0,0,610,641000000
Sat Oct 11 20:03:37 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,610,634000000
Sat Oct 11 20:03:37 2025,2,1,10359,27630,840804,16434430,0,0,0,0,0,0,0,0,610,638000000
Sat Oct 11 20:03:37 2025,2,2,30064,9196,16908830,769699,0,0,0,0,0,0,0,0,610,638000000
Sat Oct 11 20:03:38 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,611,638000000
Sat Oct 11 20:03:38 2025,1,1,108756,3727,21484908,456691,0,0,0,0,0,0,0,0,611,642000000
Sat Oct 11 20:03:38 2025,1,2,9197,30065,769769,16908872,0,0,0,0,0,0,0,0,611,642000000
Sat Oct 11 20:03:38 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,611,633000000
Sat Oct 11 20:03:38 2025,2,1,10360,27631,840874,16434472,0,0,0,0,0,0,0,0,611,637000000
Sat Oct 11 20:03:38 2025,2,2,30065,9197,16908872,769769,0,0,0,0,0,0,0,0,611,637000000
Sat Oct 11 20:03:39 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,612,634000000
Sat Oct 11 20:03:39 2025,1,1,108757,3728,21484950,456761,0,0,0,0,0,0,0,0,612,638000000
Sat Oct 11 20:03:39 2025,1,2,9198,30066,769839,16908914,0,0,0,0,0,0,0,0,612,638000000
Sat Oct 11 20:03:39 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,612,632000000
Sat Oct 11 20:03:39 2025,2,1,10361,27632,840944,16434514,0,0,0,0,0,0,0,0,612,636000000
Sat Oct 11 20:03:39 2025,2,2,30066,9198,16908914,769839,0,0,0,0,0,0,0,0,612,637000000
Sat Oct 11 20:03:40 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,613,642000000
Sat Oct 11 20:03:40 2025,1,1,108758,3729,21484992,456831,0,0,0,0,0,0,0,0,613,646000000
Sat Oct 11 20:03:40 2025,1,2,9199,30067,769909,16908956,0,0,0,0,0,0,0,0,613,646000000
Sat Oct 11 20:03:40 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,613,639000000
Sat Oct 11 20:03:40 2025,2,1,10362,27633,841014,16434556,0,0,0,0,0,0,0,0,613,643000000
Sat Oct 11 20:03:40 2025,2,2,30067,9199,16908956,769909,0,0,0,0,0,0,0,0,613,643000000
Sat Oct 11 20:03:41 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,614,632000000
Sat Oct 11 20:03:41 2025,1,1,108759,3729,21485034,456831,0,0,0,0,0,0,0,0,614,636000000
Sat Oct 11 20:03:41 2025,1,2,9199,30068,769909,16908998,0,0,0,0,0,0,0,0,614,636000000
Sat Oct 11 20:03:41 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,614,628000000
Sat Oct 11 20:03:41 2025,2,1,10362,27633,841014,16434556,0,0,0,0,0,0,0,0,614,632000000
Sat Oct 11 20:03:41 2025,2,2,30068,9199,16908998,769909,0,0,0,0,0,0,0,0,614,632000000
Sat Oct 11 20:03:42 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,615,636000000
Sat Oct 11 20:03:42 2025,1,1,108760,3730,21485076,456901,0,0,0,0,0,0,0,0,615,640000000
Sat Oct 11 20:03:42 2025,1,2,9200,30069,769979,16909040,0,0,0,0,0,0,0,0,615,640000000
Sat Oct 11 20:03:42 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,615,632000000
Sat Oct 11 20:03:42 2025,2,1,10363,27634,841084,16434598,0,0,0,0,0,0,0,0,615,636000000
Sat Oct 11 20:03:42 2025,2,2,30069,9200,16909040,769979,0,0,0,0,0,0,0,0,615,636000000
Sat Oct 11 20:03:43 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,616,632000000
Sat Oct 11 20:03:43 2025,1,1,108761,3731,21485118,456971,0,0,0,0,0,0,0,0,616,636000000
Sat Oct 11 20:03:43 2025,1,2,9201,30069,770049,16909040,0,0,0,0,0,0,0,0,616,636000000
Sat Oct 11 20:03:43 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,616,628000000
Sat Oct 11 20:03:43 2025,2,1,10364,27635,841154,16434640,0,0,0,0,0,0,0,0,616,632000000
Sat Oct 11 20:03:43 2025,2,2,30069,9201,16909040,770049,0,0,0,0,0,0,0,0,616,632000000
Sat Oct 11 20:03:44 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,617,628000000
Sat Oct 11 20:03:44 2025,1,1,108762,3731,21485160,456971,0,0,0,0,0,0,0,0,617,632000000
Sat Oct 11 20:03:44 2025,1,2,9201,30070,770049,16909082,0,0,0,0,0,0,0,0,617,632000000
Sat Oct 11 20:03:44 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,617,627000000
Sat Oct 11 20:03:44 2025,2,1,10364,27635,841154,16434640,0,0,0,0,0,0,0,0,617,631000000
Sat Oct 11 20:03:44 2025,2,2,30070,9201,16909082,770049,0,0,0,0,0,0,0,0,617,631000000
Sat Oct 11 20:03:45 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,618,628000000
Sat Oct 11 20:03:45 2025,1,1,108763,3732,21485202,457041,0,0,0,0,0,0,0,0,618,632000000
Sat Oct 11 20:03:45 2025,1,2,9202,30071,770119,16909124,0,0,0,0,0,0,0,0,618,632000000
Sat Oct 11 20:03:45 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,618,629000000
Sat Oct 11 20:03:45 2025,2,1,10365,27636,841224,16434682,0,0,0,0,0,0,0,0,618,633000000
Sat Oct 11 20:03:45 2025,2,2,30071,9202,16909124,770119,0,0,0,0,0,0,0,0,618,633000000
Sat Oct 11 20:03:46 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,619,641000000
Sat Oct 11 20:03:46 2025,1,1,108763,3733,21485202,457111,0,0,0,0,0,0,0,0,619,645000000
Sat Oct 11 20:03:46 2025,1,2,9203,30071,770189,16909124,0,0,0,0,0,0,0,0,619,645000000
Sat Oct 11 20:03:46 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,619,642000000
Sat Oct 11 20:03:46 2025,2,1,10366,27637,841294,16434724,0,0,0,0,0,0,0,0,619,646000000
Sat Oct 11 20:03:46 2025,2,2,30071,9203,16909124,770189,0,0,0,0,0,0,0,0,619,646000000
Sat Oct 11 20:03:47 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,620,637000000
Sat Oct 11 20:03:47 2025,1,1,108764,3734,21485244,457153,0,0,0,0,0,0,0,0,620,641000000
Sat Oct 11 20:03:47 2025,1,2,9204,30072,770231,16909166,0,0,0,0,0,0,0,0,620,641000000
Sat Oct 11 20:03:47 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,620,640000000
Sat Oct 11 20:03:47 2025,2,1,10367,27638,841336,16434766,0,0,0,0,0,0,0,0,620,644000000
Sat Oct 11 20:03:47 2025,2,2,30072,9204,16909166,770231,0,0,0,0,0,0,0,0,620,644000000
Sat Oct 11 20:03:48 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,621,639000000
Sat Oct 11 20:03:48 2025,1,1,108765,3735,21485286,457223,0,0,0,0,0,0,0,0,621,643000000
Sat Oct 11 20:03:48 2025,1,2,9205,30073,770301,16909208,0,0,0,0,0,0,0,0,621,643000000
Sat Oct 11 20:03:48 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,621,642000000
Sat Oct 11 20:03:48 2025,2,1,10368,27639,841406,16434808,0,0,0,0,0,0,0,0,621,646000000
Sat Oct 11 20:03:48 2025,2,2,30073,9205,16909208,770301,0,0,0,0,0,0,0,0,621,646000000
Sat Oct 11 20:03:49 2025,1,4294967294,0,0,0,0,24,0,0,0,0,0,0,0,622,634000000
Sat Oct 11 20:03:49 2025,1,1,108766,3736,21485328,457293,0,0,0,0,0,0,0,0,622,638000000
Sat Oct 11 20:03:49 2025,1,2,9206,30074,770371,16909250,0,0,0,0,0,0,0,0,622,638000000
Sat Oct 11 20:03:49 2025,2,4294967294,0,0,0,0,37,0,0,0,0,0,0,0,622,632000000
Sat Oct 11 20:03:49 2025,2,1,10369,27640,841476,16434850,0,0,0,0,0,0,0,0,622,636000000
Sat Oct 11 20:03:49 2025,2,2,30074,9206,16909250,770371,0,0,0,0,0,0,0,0,622,636000000
